appid,name,price
962370,The Silver Crusade: Aoorha Axeman,1.69
962380,HOT FIT!,0.0
962390,S.A.I.A.'s Awakening: A Robothorium Visual Novel,0.0
962400,Granny,3.99
962450,Best Of Fight,0.79
962490,机能女孩-Energy Girl,2.89
962510,The Darkest Woods 2,2.09
962610,IScream,3.99
962650,Paroniria 梦缚,0.79
962710,We Must Praise Our Glorious Leader The Flumf,2.09
962730,Skater XL,15.49
962940,寻迹 -A story of a song-,1.69
962950,执行人 Executor,1.69
962970,My 1/6 Lover,1.69
963000,"The Haunted Island, a Frog Detective Game",3.99
963020,Ponkle,2.09
963050,Toy Road Constructor,4.79
963080,Accurate Segmentation 3,0.79
963110,Love Casino: Smoking Aces,3.99
963150,Pirate Survival Fantasy Shooter,7.19
963170,Citadale - The Ancestral Strain,5.79
963210,Another Sight - Hodge's Journey,0.0
963280,Talk to Strangers,2.89
963290,Heroes of Fortunia,0.0
963330,Nya Nya Nya Girls (ʻʻʻ)_(=^･ω･^=)_(ʻʻʻ),0.79
963360,Run Dant Run,0.79
963370,PRiCERPG,7.19
963450,The Eternal Castle [REMASTERED],5.99
963510,Intersolar Overdrive,3.99
963570,SMOKED,3.99
963660,Write word,0.79
963680,Clad in Iron: Sakhalin 1904,15.49
963690,Hentai Girl Betty,0.79
963710,Lost in Vivo,9.29
963770,Welcome To... Chichester Redux : The Spy Of America And The Long Vacation,1.69
963830,A Flappy Bird in Real Life,1.69
963860,Invaders from Dimension X,12.39
963900,Chromatic Aberration,1.69
963910,They That Feast,0.0
963930,Contractors,15.49
963960,NEONARCADE: adventure puzzle muse,0.79
964030,Massive multiplayer war shooter,1.99
964040,Snood,0.0
964050,"Turn the mirror, please.",0.79
964060,Brainmelter Deluxe,3.99
964070,Aim Theory - Trainer,2.89
964100,A meadow Piece,10.99
964110,MonGirlTile,1.69
964130,My Colony,3.99
964170,PomboTroll,0.79
964180,Late'O'Clock,0.0
964190,ANSIBLE,8.29
964210,Mr Husky,1.69
964220,Vampire Bloody Star X,2.09
964230,FUTURE GPX CYBER FORMULA SIN VIER,23.79
964300,异种战争少女 Alien War Girl,2.89
964340,Fant Kids Matching Game,4.79
964350,At Home Alone,0.0
964460,VR Rome,11.39
964470,Shakes and Fidget Remastered,0.0
964700,Dear Apothecary,2.89
964750,Nelson and the Magic Cauldron,9.29
964770,Deathdays End,4.79
964810,SHELL,0.79
964920,Space Tycoon | 星际大亨,13.49
964960,Plunder,0.0
964970,蔚蓝月下 Sapphire Moon,2.89
964990,Storm Boy,4.79
965010,Trinoline All Ages Version,27.79
965030,Run Naked Woman Run,0.79
965060,Keyhole Spy: Frozen Hotties,4.79
965080,江湖求生 Ganghood Survival,0.0
965110,Space Gladiator,2.09
965160,KAMASUTRA \ 爱经,0.79
965240,Akabeth Tactics,3.99
965250,SubmarineCraft,2.89
965300,The Settlers® : Heritage of Kings - History Edition,9.99
965310,The Settlers® : Rise of an Empire - History Edition,9.99
965320,The Settlers® 7 : History Edition,12.49
965410,Desolate City: The Bloody Dawn Enhanced Edition,4.79
965450,OnSpace,0.79
965460,Jungle Guardians,0.0
965470,ROGO,1.69
965480,Campfire Pro,32.99
965490,Propaganda Llama,5.79
965640,Horror Legends,7.19
965670,Niplheim's Hunter - Branded Azel,15.49
965730,Evoke,15.49
965760,Super Darts VR,5.79
965810,Kara no Shojo,27.79
965830,Deported: Drain the Swamp,0.79
965840,Club Lighting,4.79
965860,SnowNight,1.69
965880,Whimsical Quest,2.09
965900,Animal Force,11.39
965920,RocketGO,0.0
965940,Qu-tros,0.0
965960,VRetired,3.99
966000,Detective Sherlock Pug - Hidden Object. Relaxing games,1.69
966010,Anstorm,3.99
966020,Trivia Clash: Adult Film Star Edition,3.99
966160,Seek Love,0.0
966180,Slime Research,3.99
966210,Tippy Tree,1.69
966240,Ocean's Treasures,3.99
966330,Flower,5.19
966370,Bravado,3.99
966420,Hell Breaker,0.0
966450,I'm the Koala,1.69
966460,Undress Tournament,0.0
966530,You have a drunk friend,2.09
966540,Bedtime Blues,7.19
966580,Zquirrels Jump,2.09
966590,Beat Blocks VR,6.19
966600,Erotic Winter Sports,3.99
966630,qop 4,0.79
966680,Red Matter,19.99
966720,Pumped BMX Pro,14.99
966760,The Yellow Quiz,2.09
967050,Pacify,3.99
967060,Raffle Blast,4.79
967100,Curfew,0.79
967130,XWidget,2.89
967170,Drum Simulator,5.19
967180,Frozen Mystery,3.99
967210,Spark Five,2.09
967250,DOKA 2 KISHKI EDITION,0.79
967290,Mò The Frog,3.99
967370,Dungeons of Necromancers,1.69
967410,Creatures Inc,7.19
967430,Nights at the Clown Maze,1.69
967440,Kick The Anime Simulator,1.69
967450,Special Counter Force Attack,3.99
967490,Microsoft Maquette,0.0
967910,Galactic Incoming,0.79
968170,[it's possible],1.7
968200,Jump Jumpz,0.0
968210,Predicate,7.19
968250,King of Retail,13.99
968290,Deported 2: Build That Wall,0.79
968300,Super Chains,3.99
968310,Breathe Peace World,0.0
968320,Alpha & Beta,3.99
968350,Hotel Sowls,2.89
968360,Recursive Pain,0.79
968380,Perfect Life VR,1.69
968420,Fururu Project : Ruby,3.99
968430,Colonization of the Moon,0.79
968440,Artist Idle,0.0
968450,Hentai Puzzle Classic,1.5
968460,Mine Royale - Battle Royale,2.09
968470,Bunny Mahjo,2.09
968500,A Bewitching Revolution,0.0
968540,Too Hot!,2.89
968560,Gravity Wars: Black Hole,0.79
968570,Chaordic,0.79
968600,Angry Punisher,2.89
968620,Bomb N' Bats,2.89
968700,The Kite,0.0
968730,Worlds Collide,8.29
968780,Fairyland: Fairylines,2.09
968790,DYNASTY WARRIORS 7: Xtreme Legends Definitive Edition / 真・三國無双６ with 猛将伝 DX,15.99
968820,Stormhill Mystery: Family Shadows,5.99
968950,Sakura MMO 2,7.19
968980,Glass Painting: Winter Art,3.99
968990,Mean Routine,4.79
969060,mikapyon,9.29
969130,The Lost Soul,1.69
969230,Death Space,0.79
969240,Siam Twinstick,0.0
969350,Hentai Memorama,0.79
969480,Warp Glider,0.79
969690,Brave Hero Yuusha EX,3.99
969700,NekoMiko,7.19
969740,Yearning,7.19
969860,Corrupt The Priest,5.19
969870,Klondike & Girls,3.99
969880,Terrible Beast from the East,1.69
969970,BattleRush: Ardennes Assault,3.99
970000,Puzzles for smart: Horses,1.69
970030,Gems of Magic: Lost Family,3.99
970090,Snares of Ruin Zero,2.09
970130,Trinity VR,3.99
970140,Reynard,7.99
970190,Sierra Madre: The Wild West,15.49
970200,Campido,3.99
970240,Dr. Schplot's Nanobots,2.89
970260,Hulì The Mage,0.79
970360,The Last Sphinx ARG,2.29
970390,Dog Barley-Break🐶,3.98
970470,Emerald Shores,7.19
970510,蓝宝石般的被害妄想少女/Damsel with persecutory delusion,3.99
970530,黑暗料理?!,1.69
970550,Color Chain,0.79
970570,CHAOS;CHILD,27.79
970580,Cubicity: Slide puzzle,3.99
970650,Dig to the Stars,5.79
970660,Nuclear Power Station Creator,5.79
970680,Snowballed: Crazy Downhill,4.79
970690,Operation Snowman,4.79
970710,Kolumno,1.69
970730,Ball Out,4.79
970810,Julie's Sweets,7.19
970900,1001 Jigsaw. Home Sweet Home,3.99
970910,1001 Jigsaw. World Tour: Great America,3.99
970970,Crappy Tube,3.99
970980,VR INTERACTIVE TRAILER: Runes,0.0
971060,Mystery Case Files: The Countess Collector's Edition,10.99
971070,Dark Parables: The Match Girl's Lost Paradise Collector's Edition,7.19
971090,Hidden Object: Home Makeover,7.19
971120,Forgiveness : Escape Room,7.19
971130,Anubis' Challenge,7.19
971280,Bomber Arena,2.89
971350,Robert Rodriguez’s THE LIMIT: An Immersive Cinema Experience,3.99
971400,Diamond love,15.49
971430,From Beyond Prologue,2.09
971450,Victory Race,0.79
971460,FPS Training,3.99
971480,Kitten Love Emulator,3.99
971500,Bubble Burst,2.09
971540,SAMS,4.79
971610,Gyro Boss DX,3.99
971640,DragonScales 5: The Frozen Tomb,7.19
971670,Blood Day,1.69
971680,Montaro RE,0.79
971740,The Wizard's Tower,6.19
971780,ECON - Elemental Connection,2.09
971800,Lonely shooter,15.49
971900,Draft Day Sports: Pro Basketball 2019,23.79
972040,Infinite Rave,0.79
972050,Super Captain 3D,2.09
972080,Bots Rush,3.99
972200,祛魅·入灭（祛魅2） - Disenchantment Nirvana,2.89
972230,WatchFamily,0.79
972280,Deep Space Shooter,1.99
972290,FlyingMetalSuit,4.99
972480,Dog In A Box,6.99
972560,Termite,0.0
972600,Block Pooper 9,0.0
972620,Gems Kingdom,2.09
972740,KOBOLD: Chapter I,7.19
972760,Hidden Saga: Xamadeon Stone,5.39
972850,The Blame,1.69
972890,RideOp - VR Thrill Ride Experience,0.0
972910,Timore 6,7.19
972920,Rebirth,11.39
972940,stepbystep,2.09
973060,Evil Maze 2 | 惡魔迷宮 2,7.19
973090,Toilet Simulator,0.79
973100,Super Realistic Autocross,7.19
973110,Hay Day Farm 2019,5.79
973170,RoboBall,5.19
973240,Hentai And Your Life,5.19
973310,Symphony of Stars,2.09
973350,Warriors Of Ragnarök,5.19
973390,Empires:The Rise,0.0
973440,Otokomizu～漢水～,15.49
973470,JumpJumpMania,0.79
973560,碧落传说,15.49
973690,Antrum,5.79
973700,Disassembly VR,23.79
973760,Thronebreaker: The Witcher Tales,23.39
973800,Dragon World,1.69
973860,CYPEST Underground,6.99
974010,Zero spring episode 2,0.0
974040,BattleMore,11.39
974070,Juggly,1.99
974100,Fruit Pop II,1.69
974110,Zeroptian Invasion,4.79
974150,WellTown,0.0
974160,Stupid Cupid,4.79
974180,Falnarion Tactics,7.19
974200,异霊 皓月空华,0.0
974240,Detective escape1,1.69
974250,Grooming Adventure,1.69
974370,Chop is dish,0.79
974390,Metaloid : Origin,9.29
974450,三和大神,1.69
974490,Space Jump Cat,0.79
974530,Draft Day Sports: Pro Football 2019,23.79
974600,Retro Wing Prime,1.69
974670,DREAM GIRLS VR,9.29
974830,The Art Theft by Jay Doherty,0.0
974840,A Show of Kindness,0.0
974860,Condition Red,3.99
974870,FIREWORK,4.79
974920,New Adult Reality,7.19
974950,DAMNOSAUR,0.0
974970,Blocky McBlockFace,0.79
975000,"NO, THANK YOU!!!",30.99
975010,Space Guard,0.79
975020,The Spirit Master of Retarnia -Conqueror of the Labyrinth-,11.39
975030,Abandoned,0.0
975050,Orphan of the Petal,0.0
975110,No Crossing,1.49
975120,~necromancy~Emily's Escape,11.39
975200,Red points,0.79
975220,A Business Power,3.99
975230,Das Geisterschiff / The Ghost Ship,7.19
975240,Hentai Shooter 3D: Christmas Party,0.79
975270,Legion War,7.19
975290,The Pepper Prince: Episode 1 - Red Hot Chili Wedding,2.99
975390,Dodgeball Simulator VR,7.19
975410,VESTIGE,3.99
975430,Dick Wilde 2,15.99
975600,RogueLite,1.69
975660,Discharge,15.49
975680,METAL SLUG XX,15.49
975690,ELASH,1.69
975700,KóterGame,0.0
975710,Qipa World-Hello Big Adventure,4.79
975770,Escape From The Dragons,0.79
975800,CosmoDrive: Zero,0.79
975860,拖拉机,2.89
975910,HENTAI SHADOW,1.69
975980,Mahjong Fest: Winterland,7.19
976010,I hate this game,2.09
976020,The True Tales of Bloodstreet 13 - Chapter 1,0.0
976030,Drafting Tales,3.99
976060,In The Ember 余烬之中,0.79
976070,Bad Note 破碎的笔记,0.79
976090,Fight for Gold II,2.09
976120,WARPZONE DRIFTER,0.79
976160,Beer Bar,0.79
976230,TV189,0.79
976240,Spaceguy: Red Space,1.69
976320,Drawz,0.99
976340,You Can(Not) Survive,3.99
976360,Cotrio,1.69
976390,9-nine-:Episode 1,15.49
976420,My so-called future girlfriend (미래의 여친님이 나에게 인사를 건네왔다),3.99
976440,ShineG In Bumpercat,1.69
976560,Santa Runner,0.79
976580,Pixel Bombs,0.79
976780,NeonCode,1.69
976830,Diaper Quest 2055,0.79
976840,Happy Vampire Girl,0.79
976850,Trafic Road Rush,0.79
976860,JumpingBoy,0.79
976870,Kukoo Kitchen,5.79
976920,Dance of Death: Du Lac & Fey,24.99
976940,永冻之壳 The Shell of Permafrost,0.0
976950,Defeat the Beat,11.39
976960,Heart of Moon : The Mask of Seasons,4.79
976970,A Cheesy Game,3.99
976980,The Great Emu War,0.0
977080,The Clean Up Clyde Collection,2.09
977090,Kumpels,9.29
977100,Unblock Gridlock,2.89
977110,Elite Archery,0.79
977160,HORSE,0.0
977200,Bible Test,154.99
977210,尘沙的选择 THE CHOICE OF SAND,2.89
977260,Explosive Pursuit,0.79
977270,RCRacer VR,5.79
977290,Thirty Two,0.79
977300,Fenimore Fillmore: 3 Skulls of the Toltecs,6.99
977310,Sea Birds: End of an Age,2.89
977340,Skinny,2.09
977390,Tokyo Warfare Turbo,0.0
977400,Cell to Singularity - Evolution Never Ends,0.0
977430,Money Maker,2.09
977450,Where Thoughts Go: Resolutions,0.0
977460,Steam Prison,27.79
977490,Jigsaw Masterpieces,0.0
977500,克苏鲁异闻录,10.29
977540,Super Hero Fight Club: Reloaded,3.99
977570,The Experiment: Escape Room,2.89
977590,バインドを解除する(unbind),1.69
977640,Happy toys,1.69
977670,Snow Ash Land,4.99
977690,Skyworld: Kingdom Brawl,9.29
977790,Fairground 2 - The Ride Simulation,13.99
977810,THE ENIGMA MACHINE,3.99
977840,EMERGENCY 2,6.99
977900,Kick The Puppet,0.79
977950,A Dance of Fire and Ice,2.09
977980,Paintball Chibis,3.99
978010,Epic of Serinor: Dawnshadow,7.19
978020,You are Never Alone,0.79
978040,Starquake Academy,2.89
978110,Mutland,5.79
978210,TAL: Jungle,0.79
978250,Matter,3.99
978270,Sam & Dan: Floaty Flatmates,0.0
978290,Total Battle,0.0
978340,RGB RUN,0.99
978380,Spinheads,2.49
978440,Mining Rail,10.29
978450,Data mining 3,0.79
978470,Clicker: Glad Valakas,1.69
978490,Yo My Yo!,0.79
978580,Oops!!! Puzzles!!!,0.79
978620,Corma,0.0
978640,You Have 10 Seconds 3,2.09
978670,Christmas Clicker: Idle Gift Builder,0.0
978710,Dinosaurus Life VR,4.79
978790,Frantic Dimension,0.0
978800,Rolling Bird,0.0
978840,Nanobotic,0.0
978870,Lilycle Rainbow Stage!!!,19.49
978910,Necro Defense,0.0
978920,Wings of Virtus,2.89
978970,God Hand,0.0
979000,Abrakadaboom,15.4
979010,Ultimate Desktop Character Engine,2.09
979060,Bloons Adventure Time TD,0.0
979080,Rebel Forces,0.0
979090,Stunt Simulator Multiplayer,0.79
979100,Experience: Colorblindness,0.0
979170,CARDCORE,0.0
979220,Girls and Tests,1.69
979260,Gizmo,0.0
979290,Christmas Defence,2.09
979300,Allied Nations,11.39
979320,Pedal-Olli 3D,3.99
979350,Sunset Giant,13.49
979390,Laser Party,1.69
979450,Brick Breaker Halloween,1.69
979500,雪策边境,12.39
979520,Starblazer,15.49
979530,Endless Maneuver,0.79
979550,Evolo.Mine,0.79
979560,RainWallpaper,2.89
979580,祭品的逆襲 The Counterattack Of Sacrifice,5.19
979600,Kaori After Story,7.19
979620,Atrocity,7.19
979680,In your Shadow,0.0
979720,Big Bash Boom,44.99
979740,Profundum,15.49
979760,PASKA BATTLE STYLE!,0.0
979790,Change : A Little Story,1.69
979810,Grave Keeper,7.19
979880,Fast Food Fighters,11.39
979890,Allison's Diary: Rebirth,7.19
979900,RRRR,7.19
979970,IMAZE.EXE,0.79
980060,"ДОКА 2! - КРОВЬ, КИШКИ, ГОЛЫЕ СИСЬКИ",0.79
980300,One Finger Death Punch 2,5.79
980320,Haunting Hour,4.79
980440,Knights Rubbish,2.99
980490,Heaven & Hell,5.19
980520,Azurael's Circle: Chapter 3,1.69
980600,Maze 4D,1.69
980690,Heavy Memories,3.99
980730,Underlight,0.0
980750,Santa's Workshop,1.69
980830,Death Mark,32.99
980850,Pixel Battle Royale,0.0
980880,Twinfold,4.79
980950,Crome: Before Purgatory,0.0
981100,Tanking Tanks,0.79
981130,Lucky Skiing,7.19
981140,混乱使者,0.79
981250,C.Q.C. - Close Quarters Combat,15.49
981260,Love In Drawing,0.79
981270,Runa's School Story,3.99
981290,CGENcore,0.0
981310,Ishmael,0.0
981410,Oppai Girl,0.79
981420,Game Soup,2.09
981440,The Great Emu War Of 1932,3.99
981450,GeminiArms,11.39
981490,Alphabet Jump,0.79
981540,Stellar Sphere,6.19
981550,GACHIMUCHI M♂NLY PUZZLE,0.9
981670,Agent 9,15.49
981710,Just Roll With It,2.89
981800,Hentai University 2: Biology course,1.69
981850,BATALJ,19.49
981900,Kings' Cross,2.09
981910,Hentai Girl in Space,0.79
981960,Horror Girl Puzzle,2.09
981990,Don't Shoot Rabbit / 不要射中兔子,0.79
982010,ZDF History 360° – Tempelhof,0.0
982020,Eurobi Racing,1.69
982050,Caracoland,3.99
982060,Undholm,1.69
982100,Samozbor: Rebellion,0.79
982120,Giant Celebration,10.29
982150,Hentai Secrets,0.79
982180,Slave Ghost,0.79
982220,Globesweeper,2.09
982270,Dealer's Life,5.99
982380,Gods and Kings,0.0
982400,赫炎的印加诺克 Fullvoice ReBORN,8.29
982440,Slightly Heroes VR,7.19
982450,Truth: Disorder III — Gemini / 真実：障害III - 双子座,2.89
982480,Supreme Casino City,3.99
982540,Hyss,11.39
982580,女巫与六便士 the sibyl and sixpence,0.79
982680,Hide Your Butts,1.69
982690,DATAFLOW,2.09
982700,Space Battle VR,11.39
982710,Cop Academy,0.0
982760,Medieval Towns,11.39
982770,Hir Corruption,0.8
982840,Bomber Barn,7.19
982850,Tess Elated,4.5
982860,8 Queens,3.98
982880,Pixel Drawing,3.98
982890,Nonogram,3.98
982900,Cat puzzle🐱,3.98
982990,Muzzleloaded,1.69
983060,武儒绘卷 - 九五至尊,0.74
983120,TendyTrainer,0.0
983150,樱之杜†净梦者2 / Sakura no Mori † Dreamers 2,19.49
983170,Infinite Chili Sauce  无尽的辣酱,1.69
983200,Bird Memory,0.79
983230,Sea Creatures,0.79
983280,Chocolate makes you happy: New Year,0.79
983340,Waifu Hunter - Secret of Pirates,1.69
983520,Bizango Blast,3.99
983590,Tank Blazers,2.89
983640,Theseus: Journey to Athens,6.19
983760,Chrono Ghost,7.19
983780,XSprite,2.89
983790,Arcane Domains,4.79
983820,RainWidget,2.89
983840,HUNTING SIMULATOR VR,3.99
983880,Arctic Fleet,6.19
983890,Digging Dragon,3.99
983980,Euclidean Skies,7.19
983990,Steel Alcimus,0.0
984020,Super Ninja Meow Cat,1.69
984030,Killer Clowns,3.99
984070,Chaos Theory,10.99
984080,Christmas Carol,7.19
984110,SYNTHETIK: Arena,0.0
984170,The Seven Chambers,9.99
984240,School Grounds,0.0
984250,Red Tractor Tycoon,9.29
984360,Pocoman,0.79
984450,Super Crome: Bullet Purgatory,1.69
984470,Big Dipper,3.99
984510,Adventure Boy Cheapskate DX,3.99
984540,Hostile User Interface,1.69
984560,HEARTBEAT,11.39
984570,Chess Sphere,0.0
984580,Stone In Galaxy,0.79
984590,Coloring Book,0.79
984660,Strike of Horror,2.89
984720,Hentai Summer,0.79
984750,Mola mola,0.79
984820,Counter Fight 3,11.39
984870,Tecroroid Assault,3.99
984880,The Pilgrimage I,2.09
984910,Rocket Golf,7.19
985020,Three Kingdoms：Ancient battlefield | 三国古战略,0.0
985040,NPCs,2.09
985090,Color Knight,3.99
985260,The Morrigan,14.99
985280,The Trials of Olympus,4.99
985330,Dabman: DABtastic Bundle,3.99
985420,Esc: From Planet,3.99
985430,Terrible Laboratory,8.29
985440,My Super Defender - Battle Santa Edition,1.69
985500,EF Universe: Reclaiming the World,4.79
985510,Necken,11.39
985530,Hunter,0.79
985540,Shaverma: Ravshan Edition,0.79
985560,Magic Mouse,0.0
985580,Ultra Pig,0.79
985620,Space Captain McCallery - Episode 2: Pilgrims in Purple Moss,3.99
985640,Amanda's Sticker Book,3.99
985680,闯关杀II,2.89
985710,Wall Street Tycoon,0.0
985760,3D Custom Lady Maker,3.99
985770,Artillery Globe,12.39
985800,BATTLLOON - バトルーン,5.49
985820,落尘之域,8.29
985840,Greedy Crush,2.09
985930,::CallBack,4.99
986010,FIT IN,2.0
986020,Kunoichi Botan,11.39
986080,Zombie Apocalypse,1.69
986100,Olea's Descent,0.79
986280,Lingua Fleur: Lily,3.99
986320,AA Touch Gun!,0.79
986340,Raid on the Ruhr,4.79
986400,Helidefence,0.79
986460,Monsters & Anomaly,0.79
986710,Nusantara: Legend of The Winged Ones,3.99
986820,Lost Lands: Mistakes of the Past,5.19
986830,The Legacy: The Tree of Might,5.19
986990,aMAZE Christmas,0.79
987000,Shadow Uprising,15.49
987020,D.R.O.N.E. The Game,23.79
987060,Auri's Tales,5.99
987180,Black Salt Coreuption,19.49
987190,The Aether: Life as a God,2.09
987200,Dragon Racer,2.89
987210,Crossroads: Roguelike RPG Dungeon Crawler,3.99
987230,Shadow Legend VR,19.49
987370,ライフワン- lifeOne,3.99
987490,DOKA 2 GUTS OUT NINJA,0.79
987580,Reach 50 : Sexy Hentai Girls,0.99
987590,Dots Pop : Sexy Hentai Girls,0.99
987660,ASTRONEST VR,7.19
987710,BLASK,2.09
987740,Donald VS Martians,0.79
